width,height,megapixels,original_kb,brightness,contrast,complexity,sharpness,minimum_similarity,network_mbps,max_attachment_kb,intended_use,target_quality
4711,2932,13.812652,5189.885105884342,73.77546891900337,91.88554343398928,62.0111183711829,4171.305682129573,0.9070191663811444,10.0,250.0,Website,60.65246850791403
2430,1847,4.48821,1688.5656330969766,121.635170015228,73.66500041845818,39.25097082302386,4172.456443929654,0.9532029638521994,0.256,5120.0,Mobile sharing,56.00227297236865
1294,3647,4.719218,2781.7383165193023,47.92127116071509,41.7327144683113,20.961522706419437,4667.4706933398365,0.8991761684143286,5.0,5120.0,Email,56.30292584037288
3912,3532,13.817184,8613.789337388178,219.71961675940125,77.10858726142658,20.799819931732554,832.9288435387389,0.8534728236425283,10.0,1024.0,Website,48.34405166326489
1870,3643,6.81241,3490.0797598408303,114.17855650877267,36.90493862892487,34.21420242155908,3358.551637798775,0.8342946493166206,5.0,250.0,Cloud storage,46.62539991557836
4304,3654,15.726816,10951.309198056524,71.13964046840772,23.091375022907652,55.34923475734146,2782.247104966013,0.8346936694829613,1.0,250.0,Website,40.81134901094185
1692,2281,3.859452,1009.6672961567581,182.73490552060048,83.60069064573943,14.876307452654135,2392.2881016045676,0.8658708325731115,0.256,1024.0,Website,44.66201906852626
1500,2210,3.315,1367.3444654670584,163.0400700398665,80.78053193217494,27.699145406441048,1504.0836405429332,0.9765525398009388,0.256,500.0,Website,68.22144089356871
3149,2840,8.94316,3782.927918723555,78.40501464206582,26.3165936763341,42.935323882983354,3600.96028014407,0.933573351032351,10.0,500.0,Mobile sharing,48.72902859148823
4595,1758,8.07801,1402.434720903067,111.97247875124948,63.70418958725463,51.39599585889652,1311.0343115226574,0.9132711567121394,1.0,500.0,Cloud storage,70.44551688658409
2257,3402,7.678314,2844.8299291818566,135.205231272246,60.0298288827583,49.16573594783253,1531.194520794436,0.8735397774310592,5.0,1024.0,Website,57.23102932302484
3413,1822,6.218486,3544.93920759921,114.27777236201842,39.108148069142636,34.79976685506335,5062.39749577843,0.9248652479335304,10.0,2048.0,High-quality archive,78.3459949613035
1890,2042,3.85938,1974.5632220406906,118.88651144237497,66.04784624959012,41.93553823096167,5447.812209998357,0.854513752926365,0.256,500.0,Email,54.04087311347977
1763,1312,2.313056,781.074072220359,111.81930196659765,51.1457826746029,74.16209198934563,6738.234266476958,0.9550663423584369,1.0,5120.0,Email,73.63115867464533
2107,1367,2.880269,1353.0006970250304,159.66610855384909,31.216429875686504,64.19511356521443,1439.7466927911282,0.8690872860770577,1.0,1024.0,Cloud storage,64.64460962744178
4291,3635,15.597785,9315.887834539128,189.45636699382547,46.18664767589787,67.07785757396843,1483.3872654115198,0.9005166159928815,0.256,250.0,Email,59.052310421407945
896,2273,2.036608,357.5335892348773,122.89642472903249,67.13364343681064,53.3552352490685,427.75952084284614,0.8762169993528225,0.256,2048.0,High-quality archive,70.04177838998166
4276,3338,14.273288,7704.2710909359585,144.7042125468122,93.6737807007546,10.76080080775472,3857.771158569771,0.9148060238194006,0.256,500.0,Website,49.77762940864021
3861,587,2.266407,880.6402960190222,166.57001999434465,71.01406286425019,17.839527677189583,6012.906379990215,0.9742988643155869,1.0,1024.0,High-quality archive,81.9247204287751
943,803,0.757229,254.38859034339055,170.53519027698488,61.34772528090403,37.80728877735991,6952.1262875730745,0.8664727549032192,10.0,1024.0,High-quality archive,68.98238801453037
4961,1440,7.14384,1550.415100718614,93.89995243720216,75.74493416814329,73.50802879558582,845.3926639754097,0.9107659048951589,5.0,1024.0,Cloud storage,75.90128741133887
3476,1734,6.027384,1974.0987456502764,91.95571512979797,61.498022865746016,38.21231365757026,3342.592192572419,0.8310843189607188,10.0,250.0,High-quality archive,54.56079579690988
2789,645,1.798905,838.9786887186453,178.36925551339914,15.9490822752662,21.265348130537554,2670.6506144032383,0.8746552471609056,5.0,5120.0,Website,46.910245309513904
3385,2447,8.283095,1084.2198530111332,100.6472822704305,43.93302393553977,80.7855376256966,361.2259520156423,0.904810409621629,10.0,1024.0,Mobile sharing,57.365725586094136
2367,2699,6.388533,860.14896182746,155.05295794771223,40.79103517597857,66.37525483051976,1359.1394336431088,0.9200792533902498,5.0,5120.0,Email,71.52777959020986
3400,602,2.0468,1125.8990218807148,127.98794963518307,42.229254639003614,16.65749764163042,2065.225649519647,0.9422125379924033,10.0,1024.0,Cloud storage,67.8517987283617
4640,3064,14.21696,7311.4559324526535,162.9723004997602,63.864656346084125,45.51060225452451,1424.825973748375,0.9742822675980152,10.0,5120.0,Cloud storage,86.13739034744782
2545,789,2.008005,817.5224293675777,172.62752101249393,66.50322706004181,22.45571491206127,377.2716340925155,0.892536849787913,0.256,2048.0,High-quality archive,70.01213952670815
1507,3223,4.857061,2444.2526059521047,167.15285684534157,37.8592710701912,41.54388539312985,1312.8414101752592,0.8343760068947864,0.256,250.0,High-quality archive,49.65880002290925
983,3566,3.505378,1337.2678385360698,85.71850738745678,83.88899575181513,46.062110690042864,6465.610841768766,0.9215943939644108,10.0,250.0,Email,61.04604486925547
1633,3486,5.692638,2801.373328772137,136.60697558885542,51.234085865486804,42.5383373528802,5396.08345385433,0.8481639517923905,5.0,500.0,Website,42.5258757918191
667,1575,1.050525,356.76716611750527,204.55904231328967,34.12697857597344,29.207081756207852,1599.9510497110782,0.9073186909929813,1.0,2048.0,Website,54.41917289266977
2501,3826,9.568826,6672.968841439629,194.10523806305702,79.42369159122418,33.0163276934679,4079.4953678258885,0.9454969353877982,1.0,5120.0,High-quality archive,82.13047709352668
1190,3773,4.48987,2142.0972835441294,165.82226916990183,15.268982898510304,44.88443264752855,2669.2780425039286,0.9467809250910029,0.256,250.0,Mobile sharing,45.844781579531045
3662,2632,9.638384,4503.382127763157,192.90710436962195,62.38135113258889,80.84840794450311,2234.9732635292335,0.9764279466404666,1.0,5120.0,High-quality archive,90.0
894,844,0.754536,307.3319838565304,64.14644410004814,62.9089362982452,68.4499375160419,279.64400133727656,0.8462036362546792,1.0,500.0,Mobile sharing,47.05864744774345
4515,1779,8.032185,5402.165949468466,54.22916421364569,48.862568693261764,40.481492471821795,1998.377260212681,0.9343603458798913,1.0,500.0,High-quality archive,72.04100746811743
3242,502,1.627484,774.3980387488022,204.78174672969106,83.10627773731083,78.44191818499662,1919.3764065711632,0.9776673895251392,5.0,5120.0,Email,81.18502908773297
3283,2803,9.202249,6353.810103076216,118.89701332883128,74.32314438099286,60.302525615058755,5138.017899807106,0.8505209425793941,10.0,5120.0,High-quality archive,71.11954683019084
2005,2048,4.10624,2210.2302700560526,193.33957899478665,78.08153263122689,51.87477810993168,1022.6419810877255,0.9216728414771784,10.0,5120.0,Cloud storage,73.69796000524993
1203,3624,4.359672,3049.417137721551,103.24842427447126,72.86317554782808,47.27660787324144,3212.054014921751,0.8593463353593489,0.256,500.0,Website,42.06004386518273
1250,1759,2.19875,826.4887702908369,134.4333154617169,50.05875817511758,73.10422010486116,3130.027050567329,0.8332531348742884,1.0,5120.0,Mobile sharing,44.105735544111624
3880,2776,10.77088,6043.588847710157,59.356232953420374,76.27318352825398,20.0354132203918,3448.3841005391314,0.9406055942931506,0.256,2048.0,Website,62.22987499537867
1531,1871,2.864501,1548.9665424502964,91.21047984836679,56.46240105615739,30.24397170409722,5434.173748814521,0.8562373850390401,5.0,5120.0,Mobile sharing,45.94767424559126
769,773,0.594437,158.69921335692172,49.04877652276329,52.499098479393986,23.520600099324454,6208.020008891891,0.8573389517966857,5.0,1024.0,Cloud storage,53.30277533236291
2475,1955,4.838625,1458.2366802956783,55.577278306099885,30.09180295287125,79.91984358562459,4684.27831114736,0.9673764261531625,5.0,500.0,Mobile sharing,64.0318100913863
3472,1704,5.916288,1255.3838907908573,187.8943490007974,19.77201054902001,36.19793279266723,5744.236946155922,0.9028905112639509,5.0,2048.0,Website,56.34205866179468
2026,1394,2.824244,648.5057999646889,83.50861024544832,33.873260999569425,77.45119534822766,5357.634329428536,0.8931727679102939,5.0,5120.0,High-quality archive,74.85482462017193
3853,3617,13.936301,2291.73524710359,109.31483222756711,19.320390270119177,84.91545732413019,6405.007042379182,0.8548551318397193,5.0,5120.0,Email,63.99871301637168
1673,2565,4.291245,609.9958683730524,159.68864154225557,64.0742323274641,77.15347766394494,3364.1355787328803,0.875153433887742,10.0,1024.0,Website,56.81520542522404
2312,2651,6.129112,3486.9666959131505,64.15772554138151,40.470657410826334,74.15968030804468,3563.445653005062,0.9355853115285362,5.0,5120.0,Website,71.25495801253577
3058,2876,8.794808,5769.53952495624,45.12267426825432,24.69998051660408,60.561966581013394,4251.093830975952,0.8812027198354793,5.0,1024.0,High-quality archive,64.53287938972046
2149,2216,4.762184,999.617400043016,51.99284553532513,50.10869881507054,78.67655014360436,3926.565264224032,0.9653929871233656,1.0,5120.0,Website,74.10860077008735
2187,602,1.316574,724.5350800943532,168.05756185730596,78.53951942874632,29.6656877010766,3080.5698725100337,0.8469346738443517,5.0,5120.0,Mobile sharing,45.736827728446315
4780,2736,13.07808,6957.495597227589,64.96992999368614,44.22585646643918,6.536378474523628,3918.4273902271552,0.8887815930915454,10.0,500.0,High-quality archive,62.28279812688152
4954,2230,11.04742,7115.864534165346,201.5721415149197,40.88732622958274,58.64606786900319,6208.813192326646,0.9427003945845164,0.256,2048.0,Website,66.55388086811037
908,662,0.601096,288.72723226543883,130.05237648093055,34.04293277851875,27.007123186640023,2775.0058815498,0.882441435054146,1.0,2048.0,Website,49.29361562257205
2181,895,1.951995,931.5268114604457,62.759415074382254,48.909952230234865,37.17070478642273,4224.315105499403,0.917419138855893,10.0,2048.0,High-quality archive,73.46604160805819
553,772,0.426916,129.6994947224533,38.296085642807746,51.37132096643064,38.21326638208356,5153.5721647473765,0.9210391131400817,0.256,5120.0,Website,56.291990009897916
1810,1580,2.8598,488.4034723071051,100.12874889692087,46.30585841117215,61.69144357183684,1434.6096847413696,0.9715860789904741,1.0,5120.0,Cloud storage,84.20200337002328
4945,1478,7.30871,3715.7773463746234,50.79812602260728,84.70234525652086,45.31141544334245,1276.252205922511,0.9481188391180759,1.0,500.0,Email,66.8091624861105
4403,3017,13.283851,7411.310282829669,191.97602827852543,76.18774499166564,34.523100119205026,4511.384043184769,0.9571775853233484,0.256,250.0,Email,64.16451325223723
3069,603,1.850607,671.8814752094381,181.7335959445433,30.762275474046994,47.434746392199465,304.2708472816986,0.9512007511840722,10.0,1024.0,Email,73.93101788682021
2812,2694,7.575528,4634.4763173197825,170.89969090363655,24.59739173800644,83.41652137973976,206.5865872348044,0.9205617380148438,10.0,250.0,Mobile sharing,48.27449567655353
1456,653,0.950768,167.55147078202077,123.59543070699513,94.52075723215303,25.6743316611934,4307.070717257832,0.9547391375440699,5.0,250.0,Mobile sharing,59.78943176983065
1727,1067,1.842709,588.8817215070832,118.4870604489344,86.10506516029372,30.264906293225543,2695.6826642050178,0.8686590094204317,0.256,5120.0,High-quality archive,67.29070329474479
430,2671,1.14853,557.5759113537198,109.10068774550327,15.998699965719734,17.26288310353301,1074.6965644021295,0.9246475705685432,0.256,500.0,Website,48.92477473918588
1027,3055,3.137485,853.2168257414471,62.71350367081763,26.69023004468544,24.008867956186794,3781.105855463488,0.9412952960146002,5.0,5120.0,Website,61.50245383603828
1977,2661,5.260797,3405.5559430882363,133.7499925195076,65.66854726829531,36.75288512721321,2325.320196121185,0.8437307650739668,1.0,2048.0,Email,52.65722900936422
4064,624,2.535936,1579.234642441957,129.51138592721975,20.616062547324017,38.13023185422505,2435.4248900323314,0.9776862910879089,10.0,2048.0,Cloud storage,79.06583196027125
1960,2256,4.42176,2362.838757021474,172.28848557721196,20.30871045968839,21.25373500713617,140.12451023075812,0.9601279767737643,5.0,2048.0,Cloud storage,72.36571929811716
3203,2922,9.359166,2135.429910767492,49.174818549960285,88.38445891277742,77.0281039033427,4796.658779179999,0.8593566659353683,10.0,5120.0,High-quality archive,75.9791195933041
2459,2826,6.949134,1786.3405965994357,132.48694261029198,80.80609930375998,73.54133842804745,3951.9393048188126,0.9316294125292225,5.0,1024.0,Website,72.11198729815804
2829,2287,6.469923,1305.9430567512206,179.4523389581268,16.973125169941447,7.289012115403909,6337.272867700603,0.9326395381527496,10.0,250.0,Mobile sharing,42.392634144528415
3578,3147,11.259966,4144.032941310519,124.07158634304122,51.70392488368443,19.575021067241334,5063.670493392913,0.9011601768874673,0.256,2048.0,High-quality archive,69.54559767628814
1181,589,0.695609,435.1179772563384,68.46805630828763,37.26953672098804,14.32377263407331,5162.038456521423,0.8912718667610402,1.0,5120.0,Mobile sharing,44.43687133396816
2413,2313,5.581269,2814.5202719883255,42.68082280983619,91.05282081029523,81.42722805421434,1969.172086460931,0.8523064390623799,5.0,500.0,Cloud storage,57.653572761748165
2918,794,2.316892,749.1754761939441,166.76599997812468,72.31416914777435,21.134201695508782,4421.773313879075,0.9248674062700443,1.0,2048.0,High-quality archive,70.69502497357033
2290,1128,2.58312,549.4159494644967,64.34246995993348,51.3398928497572,75.03999764226087,3168.6267200208977,0.880239862804835,5.0,5120.0,Cloud storage,69.20104339266545
1870,3758,7.02746,2319.1342826774444,208.69044963696132,54.88092520941158,18.438529278541658,3408.391944150384,0.9279519100693561,10.0,500.0,Cloud storage,62.93331414978339
3907,2319,9.060333,3593.56295297045,198.15517042010654,52.03342451729224,36.98163163176695,770.828947567797,0.8835277280900931,1.0,5120.0,Cloud storage,66.15232514842049
1230,3289,4.04547,1041.7213875889283,141.6074772877767,36.518685177978966,55.45280143052497,4849.066273798896,0.8682064656970641,0.256,250.0,Mobile sharing,32.35094365321799
1064,734,0.780976,330.8872999198571,172.98139000450243,64.62638331766428,39.75794657938544,6623.716907887955,0.960800241105909,0.256,1024.0,Email,67.96530817664535
4080,3804,15.52032,3396.529963805051,210.1430945411315,33.69637314226081,74.67748805500194,3547.901778515508,0.8938775418763786,10.0,2048.0,Mobile sharing,55.10535485786434
3398,1942,6.598916,4387.857668019097,80.26881650596246,88.72668471038014,84.52519512195265,410.7549571247025,0.8474910879509902,5.0,2048.0,Website,59.797558536191715
3259,1222,3.982498,2617.1528147307163,75.53646452929888,58.38556791114412,22.25614334438595,6301.001717664676,0.8505846388918794,5.0,250.0,High-quality archive,55.33714132992854
3386,1055,3.57223,850.7795246189256,49.72313562986621,84.41928827305271,66.95982031308216,1818.6464065634345,0.8875463274874877,10.0,250.0,Mobile sharing,58.88846984009145
3967,1528,6.061576,2106.506822400137,70.65840523445914,61.85063072016006,64.5681255981838,5284.094515929334,0.877006306931079,1.0,1024.0,Email,63.341159898264195
1251,596,0.745596,127.47928264079931,106.4823205946947,32.87772808231735,33.72097360311807,701.5839050243837,0.9274784809590967,5.0,250.0,Cloud storage,67.00077369045219
4042,1458,5.893236,3906.6797029902345,173.0030830453182,57.214499666142046,19.96173348351856,4560.376157816699,0.914675284013753,10.0,2048.0,Website,59.87943025371547
3752,3694,13.859888,9299.46173527483,154.73524540386327,92.27648286026746,77.73663671804654,68.16978125578635,0.8485551055734502,5.0,5120.0,High-quality archive,75.83342336775715
1757,3890,6.83473,930.8473138484628,79.80131752468473,17.32967655678693,56.3458023889775,6230.54867191519,0.9796461855731091,5.0,1024.0,Email,77.59465948482625
668,3471,2.318628,450.97396910846385,220.10540640066677,72.18699637745618,44.32264256012796,721.7212344034217,0.9071251515971103,0.256,5120.0,Cloud storage,63.2033498639598
2303,1569,3.613407,1359.294760570123,77.94134141922683,53.43377670496049,16.365530860464837,4685.738004188638,0.9169166515945215,5.0,5120.0,Cloud storage,63.030225569398304
2385,1403,3.346155,2030.2640025716062,166.28944547737808,71.536733124748,46.30293485532034,6138.051373463767,0.8842707240564672,0.256,500.0,Mobile sharing,39.330320334943494
